w_q,k,f_r0,Omega_star,lambda_star,deltaOmega_over_Omega0,deltaLambda_over_lambda0,omega_re,omega_im,delta_omega_re,delta_omega_im
-0.654320987654321,-0.0037037037037037056,0.3440014150324691,0.19552969965024175,0.19657454215637432,0.0160021225487037,0.021431283468291262,0.782118798600967,-0.09828727107818716,0.012318439681465954,-0.0020622262132495295
-0.654320987654321,-0.0022222222222222227,0.33973418235281483,0.19429785568209515,0.1949247611857747,0.009601273529222132,0.012858770080974802,0.7771914227283806,-0.09746238059288735,0.00739106380887955,-0.0012373357279497205
-0.654320987654321,-0.0007407407407407432,0.33546694967316054,0.19306601171394858,0.19327498021517509,0.0032004245097407846,0.004286256693658341,0.7722640468557943,-0.09663749010758754,0.0024636879362932573,-0.00041244524264991145
-0.654320987654321,0.0007407407407407397,0.3311997169935062,0.19183416774580198,0.19162519924457547,-0.0032004245097406736,-0.00428625669365823,0.7673366709832079,-0.09581259962228773,-0.0024636879362931463,0.00041244524264989757
-0.654320987654321,0.002222222222222219,0.3269324843138519,0.19060232377765537,0.18997541827397585,-0.009601273529222243,-0.01285877008097469,0.7624092951106215,-0.09498770913698792,-0.00739106380887955,0.0012373357279497066
-0.654320987654321,0.003703703703703702,0.3226652516341976,0.1893704798095088,0.1883256373033762,-0.01600212254870359,-0.021431283468291373,0.7574819192380352,-0.0941628186516881,-0.012318439681465843,0.0020622262132495295
-0.654320987654321,0.005185185185185185,0.31839801895454334,0.1881386358413622,0.1866758563327766,-0.02240297156818505,-0.030003796855607723,0.7525545433654488,-0.0933379281663883,-0.017245815554052246,0.0028871166985493246
-0.654320987654321,0.0066666666666666645,0.31413078627488905,0.18690679187321563,0.185026075362177,-0.028803820587666396,-0.03857631024292418,0.7476271674928625,-0.0925130376810885,-0.02217319142663854,0.0037120071838491336
-0.654320987654321,0.008148148148148147,0.3098635535952347,0.18567494790506903,0.18337629439157738,-0.035204669607147965,-0.047148823630240644,0.7426997916202761,-0.09168814719578869,-0.027100567299224942,0.004536897669148943
-0.654320987654321,0.009629629629629627,0.3055963209155804,0.18444310393692243,0.18172651342097776,-0.04160551862662942,-0.055721337017557215,0.7377724157476897,-0.09086325671048888,-0.032027943171811346,0.005361788154448752
-0.654320987654321,0.01111111111111111,0.30132908823592613,0.18321125996877585,0.18007673245037814,-0.04800636764611088,-0.06429385040487368,0.7328450398751034,-0.09003836622518907,-0.03695531904439764,0.006186678639748561
-0.654320987654321,0.01259259259259259,0.29706185555627185,0.18197941600062925,0.17842695147977852,-0.05440721666559234,-0.07286636379219025,0.727917664002517,-0.08921347573988926,-0.04188269491698404,0.00701156912504837
-0.654320987654321,0.014074074074074069,0.29279462287661756,0.18074757203248265,0.17677717050917893,-0.0608080656850738,-0.0814388771795066,0.7229902881299306,-0.08838858525458947,-0.046810070789570446,0.007836459610348165
-0.654320987654321,0.015555555555555555,0.2885273901969632,0.17951572806433608,0.1751273895385793,-0.06720891470455526,-0.09001139056682317,0.7180629122573443,-0.08756369476928964,-0.05173744666215674,0.008661350095647988
-0.654320987654321,0.017037037037037035,0.28426015751730893,0.17828388409618948,0.1734776085679797,-0.07360976372403671,-0.09858390395413963,0.7131355363847579,-0.08673880428398985,-0.05666482253474314,0.009486240580947783
-0.654320987654321,0.018518518518518514,0.27999292483765464,0.1770520401280429,0.17182782759738008,-0.08001061274351806,-0.10715641734145609,0.7082081605121716,-0.08591391379869004,-0.061592198407329435,0.010311131066247592
-0.654320987654321,0.02,0.2757256921580003,0.17582019615989633,0.17017804662678043,-0.08641146176299941,-0.11572893072877277,0.7032807846395853,-0.08508902331339022,-0.06651957427991573,0.011136021551547415
-0.6296296296296295,-0.02,0.38643862245762095,0.20778026621552542,0.21314267362820144,0.07965793368643137,0.10752181995534782,0.8311210648621017,-0.10657133681410072,0.06132070594260064,-0.010346291949163089
-0.6296296296296295,-0.018518518518518517,0.38250489733730336,0.20664469758695878,0.21160988963573282,0.07375734600595507,0.09955724069939609,0.8265787903478351,-0.10580494481786641,0.05677843142833405,-0.00957989995292878
-0.6296296296296295,-0.017037037037037038,0.3785711722169858,0.20550912895839207,0.2100771056432642,0.06785675832547855,0.09159266144344436,0.8220365158335683,-0.1050385528216321,0.052236156914067244,-0.008813507956694472
-0.6296296296296295,-0.015555555555555555,0.3746374470966682,0.2043735603298254,0.2085443216507956,0.06195617064500225,0.08362808218749263,0.8174942413193016,-0.1042721608253978,0.04769388239980055,-0.008047115960460163
-0.6296296296296295,-0.014074074074074076,0.3707037219763506,0.2032379917012587,0.207011537658327,0.05605558296452573,0.0756635029315409,0.8129519668050348,-0.1035057688291635,0.04315160788553374,-0.007280723964225869
-0.6296296296296295,-0.012592592592592593,0.36676999685603295,0.20210242307269205,0.2054787536658584,0.05015499528404943,0.06769892367558938,0.8084096922907682,-0.1027393768329292,0.03860933337126715,-0.006514331967991574
-0.6296296296296295,-0.011111111111111112,0.36283627173571537,0.20096685444412535,0.2039459696733898,0.04425440760357291,0.05973434441963765,0.8038674177765014,-0.1019729848366949,0.03406705885700034,-0.0057479399717572655
-0.6296296296296295,-0.00962962962962963,0.3589025466153978,0.19983128581555867,0.20241318568092118,0.03835381992309661,0.05176976516368592,0.7993251432622347,-0.10120659284046059,0.029524784342733645,-0.004981547975522957
-0.6296296296296295,-0.00814814814814815,0.3549688214950802,0.19869571718699203,0.2008804016884526,0.03245323224262031,0.04380518590773419,0.7947828687479681,-0.1004402008442263,0.02498250982846706,-0.004215155979288662
-0.6296296296296295,-0.006666666666666668,0.3510350963747626,0.19756014855842532,0.199347617695984,0.02655264456214379,0.03584060665178268,0.7902405942337013,-0.099673808847992,0.02044023531420025,-0.0034487639830543676
-0.6296296296296295,-0.005185185185185187,0.34710137125444496,0.19642457992985865,0.19781483370351538,0.02065205688166749,0.02787602739583095,0.7856983197194346,-0.09890741685175769,0.015897960799933553,-0.002682371986820059
-0.6296296296296295,-0.0037037037037037056,0.34316764613412737,0.19528901130129195,0.19628204971104676,0.01475146920119097,0.019911448139879218,0.7811560452051678,-0.09814102485552338,0.011355686285666744,-0.0019159799905857505
-0.6296296296296295,-0.0022222222222222227,0.3392339210138098,0.1941534426727253,0.19474926571857817,0.00885088152071467,0.011946868883927486,0.7766137706909012,-0.09737463285928909,0.006813411771400157,-0.0011495879943514559
-0.6296296296296295,-0.0007407407407407432,0.3353001958934922,0.1930178740441586,0.19321648172610956,0.0029502938402381496,0.003982289627975755,0.7720714961766344,-0.09660824086305478,0.002271137257133349,-0.00038319599811714733
-0.6296296296296295,0.0007407407407407397,0.33136647077317455,0.19188230541559192,0.19168369773364097,-0.0029502938402381496,-0.003982289627975755,0.7675292216623677,-0.09584184886682048,-0.002271137257133349,0.00038319599811714733
-0.6296296296296295,0.002222222222222219,0.32743274565285696,0.19074673678702525,0.19015091374117235,-0.00885088152071456,-0.011946868883927597,0.762986947148101,-0.09507545687058618,-0.006813411771400046,0.0011495879943514559
-0.6296296296296295,0.003703703703703702,0.32349902053253937,0.18961116815845858,0.18861812974870376,-0.01475146920119097,-0.019911448139879107,0.7584446726338343,-0.09430906487435188,-0.011355686285666744,0.0019159799905857505
-0.6296296296296295,0.005185185185185185,0.3195652954122218,0.18847559952989187,0.18708534575623514,-0.02065205688166749,-0.02787602739583095,0.7539023981195675,-0.09354267287811757,-0.015897960799933553,0.002682371986820059
-0.6296296296296295,0.0066666666666666645,0.3156315702919042,0.1873400309013252,0.18555256176376655,-0.02655264456214379,-0.03584060665178246,0.7493601236053008,-0.09277628088188328,-0.02044023531420025,0.0034487639830543537
-0.6296296296296295,0.008148148148148147,0.31169784517158655,0.18620446227275853,0.18401977777129794,-0.0324532322426202,-0.0438051859077343,0.7448178490910341,-0.09200988888564897,-0.024982509828466948,0.004215155979288662
-0.6296296296296295,0.009629629629629627,0.30776412005126896,0.18506889364419185,0.18248699377882935,-0.03835381992309661,-0.05176976516368581,0.7402755745767674,-0.09124349688941467,-0.029524784342733645,0.004981547975522957
-0.6296296296296295,0.01111111111111111,0.3038303949309514,0.18393332501562515,0.18095420978636073,-0.04425440760357313,-0.05973434441963765,0.7357333000625006,-0.09047710489318037,-0.034067058857000454,0.0057479399717572655
-0.6296296296296295,0.01259259259259259,0.2998966698106338,0.18279775638705847,0.17942142579389214,-0.05015499528404943,-0.06769892367558916,0.7311910255482339,-0.08971071289694607,-0.03860933337126715,0.00651433196799156
-0.6296296296296295,0.014074074074074069,0.2959629446903162,0.18166218775849183,0.17788864180142352,-0.05605558296452573,-0.075663502931541,0.7266487510339673,-0.08894432090071176,-0.04315160788553374,0.007280723964225869
-0.6296296296296295,0.015555555555555555,0.29202921956999855,0.18052661912992513,0.17635585780895494,-0.06195617064500225,-0.08362808218749251,0.7221064765197005,-0.08817792890447747,-0.04769388239980055,0.008047115960460163
-0.6296296296296295,0.017037037037037035,0.28809549444968097,0.17939105050135845,0.17482307381648632,-0.06785675832547855,-0.09159266144344436,0.7175642020054338,-0.08741153690824316,-0.052236156914067244,0.008813507956694472
-0.6296296296296295,0.018518518518518514,0.2841617693293634,0.17825548187279178,0.17329028982401773,-0.07375734600595496,-0.09955724069939587,0.7130219274911671,-0.08664514491200886,-0.05677843142833394,0.009579899952928767
-0.6296296296296295,0.02,0.2802280442090458,0.1771199132442251,0.1717575058315491,-0.07965793368643137,-0.10752181995534771,0.7084796529769004,-0.08587875291577456,-0.06132070594260064,0.010346291949163075
-0.6049382716049383,-0.02,0.38228815382998904,0.20658212912581225,0.21164821000666023,0.0734322307449835,0.0997563591876296,0.826328516503249,-0.10582410500333012,0.05652815758374796,-0.009599060138392485
-0.6049382716049383,-0.018518518518518517,0.3786618708302368,0.2055353113927799,0.2102261270231947,0.0679928062453552,0.09236699924780534,0.8221412455711196,-0.10511306351159735,0.05234088665161851,-0.008888018646659723
-0.6049382716049383,-0.017037037037037038,0.3750355878304845,0.2044884936597475,0.20880404403972916,0.06255338174572667,0.08497763930798086,0.81795397463899,-0.10440202201986458,0.04815361571948895,-0.008176977154926948
-0.6049382716049383,-0.015555555555555555,0.37140930483073226,0.20344167592671514,0.20738196105626358,0.05711395724609836,0.07758827936815638,0.8137667037068606,-0.10369098052813179,0.0439663447873595,-0.007465935663194159
-0.6049382716049383,-0.014074074074074076,0.36778302183098,0.20239485819368275,0.20595987807279806,0.051674532746469826,0.07019891942833212,0.809579432774731,-0.10297993903639903,0.03977907385522994,-0.006754894171461398
-0.6049382716049383,-0.012592592592592593,0.3641567388312277,0.2013480404606504,0.2045377950893325,0.046235108246841516,0.06280955948850764,0.8053921618426017,-0.10226889754466625,0.0355918029231006,-0.006043852679728623
-0.6049382716049383,-0.011111111111111112,0.3605304558314754,0.20030122272761802,0.20311571210586693,0.040795683747212985,0.05542019954868316,0.8012048909104721,-0.10155785605293347,0.03140453199097104,-0.005332811187995834
-0.6049382716049383,-0.00962962962962963,0.35690417283172315,0.19925440499458566,0.20169362912240135,0.035356259247584676,0.04803083960885868,0.7970176199783426,-0.10084681456120068,0.02721726105884159,-0.004621769696263045
-0.6049382716049383,-0.00814814814814815,0.3532778898319709,0.19820758726155333,0.20027154613893583,0.029916834747956367,0.04064147966903442,0.7928303490462133,-0.10013577306946791,0.023029990126712252,-0.003910728204530284
-0.6049382716049383,-0.006666666666666668,0.34965160683221863,0.19716076952852093,0.19884946315547028,0.024477410248327836,0.03325211972920994,0.7886430781140837,-0.09942473157773514,0.01884271919458269,-0.0031996867127975087
-0.6049382716049383,-0.005185185185185187,0.3460253238324663,0.19611395179548857,0.1974273801720047,0.019037985748699526,0.02586275978938546,0.7844558071819543,-0.09871369008600235,0.014655448262453241,-0.0024886452210647197
-0.6049382716049383,-0.0037037037037037056,0.34239904083271405,0.19506713406245618,0.19600529718853912,0.013598561249070995,0.01847339984956098,0.7802685362498247,-0.09800264859426956,0.01046817733032368,-0.0017776037293319308
-0.6049382716049383,-0.0022222222222222227,0.3387727578329618,0.19402031632942382,0.1945832142050736,0.008159136749442686,0.01108403990973672,0.7760812653176953,-0.0972916071025368,0.00628090639819423,-0.0010665622375991696
-0.6049382716049383,-0.0007407407407407432,0.33514647483320953,0.19297349859639143,0.19316113122160805,0.0027197122498141546,0.00369467996991224,0.7718939943855657,-0.09658056561080403,0.0020936354660646694,-0.0003555207458663945
-0.6049382716049383,0.0007407407407407397,0.3315201918334572,0.1919266808633591,0.19173904823814247,-0.0027197122498141546,-0.00369467996991224,0.7677067234534364,-0.09586952411907124,-0.0020936354660646694,0.0003555207458663945
-0.6049382716049383,0.002222222222222219,0.32789390883370495,0.1908798631303267,0.19031696525467692,-0.008159136749442686,-0.01108403990973661,0.7635194525213068,-0.09515848262733846,-0.00628090639819423,0.0010665622375991696
-0.6049382716049383,0.003703703703703702,0.3242676258339527,0.18983304539729434,0.18889488227121137,-0.013598561249070995,-0.01847339984956109,0.7593321815891774,-0.09444744113560569,-0.01046817733032368,0.0017776037293319447
-0.6049382716049383,0.005185185185185185,0.3206413428342004,0.18878622766426198,0.18747279928774582,-0.019037985748699415,-0.02586275978938546,0.7551449106570479,-0.09373639964387291,-0.01465544826245313,0.0024886452210647197
-0.6049382716049383,0.0066666666666666645,0.31701505983444817,0.1877394099312296,0.18605071630428027,-0.024477410248327947,-0.03325211972920983,0.7509576397249184,-0.09302535815214014,-0.01884271919458269,0.003199686712797495
-0.6049382716049383,0.008148148148148147,0.31338877683469585,0.18669259219819723,0.1846286333208147,-0.029916834747956256,-0.04064147966903442,0.7467703687927889,-0.09231431666040735,-0.02302999012671214,0.003910728204530284
-0.6049382716049383,0.009629629629629627,0.3097624938349436,0.18564577446516486,0.18320655033734917,-0.035356259247584676,-0.04803083960885868,0.7425830978606595,-0.09160327516867459,-0.02721726105884159,0.004621769696263045
-0.6049382716049383,0.01111111111111111,0.3061362108351913,0.18459895673213247,0.1817844673538836,-0.04079568374721321,-0.05542019954868316,0.7383958269285299,-0.0908922336769418,-0.03140453199097115,0.005332811187995834
-0.6049382716049383,0.01259259259259259,0.30250992783543906,0.1835521389991001,0.18036238437041804,-0.046235108246841516,-0.06280955948850753,0.7342085559964004,-0.09018119218520902,-0.0355918029231006,0.006043852679728609
-0.6049382716049383,0.014074074074074069,0.2988836448356868,0.18250532126606778,0.1789403013869525,-0.051674532746469826,-0.07019891942833201,0.7300212850642711,-0.08947015069347625,-0.03977907385522994,0.006754894171461384
-0.6049382716049383,0.015555555555555555,0.2952573618359345,0.1814585035330354,0.17751821840348694,-0.057113957246098246,-0.07758827936815638,0.7258340141321415,-0.08875910920174347,-0.0439663447873595,0.007465935663194159
-0.6049382716049383,0.017037037037037035,0.2916310788361822,0.18041168580000302,0.17609613542002137,-0.06255338174572667,-0.08497763930798086,0.7216467432000121,-0.08804806771001068,-0.04815361571948895,0.008176977154926948
-0.6049382716049383,0.018518518518518514,0.28800479583642996,0.17936486806697066,0.17467405243655582,-0.06799280624535509,-0.09236699924780523,0.7174594722678826,-0.08733702621827791,-0.0523408866516184,0.008888018646659723
-0.6049382716049383,0.02,0.2843785128366777,0.17831805033393827,0.17325196945309027,-0.0734322307449835,-0.0997563591876297,0.7132722013357531,-0.08662598472654513,-0.05652815758374796,0.009599060138392498
-0.5802469135802468,-0.02,0.37846206701277607,0.20547763299888186,0.21023712411545079,0.0676931005191641,0.0924241418153744,0.8219105319955274,-0.10511856205772539,0.05211017307602639,-0.008893517192787762
-0.5802469135802468,-0.018518518518518517,0.37511919785133585,0.20451262979377025,0.20891956601281553,0.06267879677700372,0.08557790908830953,0.818050519175081,-0.10445978300640776,0.04825016025557993,-0.008234738141470133
-0.5802469135802468,-0.017037037037037038,0.37177632868989563,0.20354762658865863,0.20760200791018035,0.057664493034843334,0.0787316763612449,0.8141905063546345,-0.10380100395509018,0.044390147435133476,-0.007575959090152545
-0.5802469135802468,-0.015555555555555555,0.36843345952845546,0.20258262338354704,0.2062844498075451,0.05265018929268317,0.07188544363418004,0.8103304935341882,-0.10314222490377255,0.04053013461468713,-0.006917180038834916
-0.5802469135802468,-0.014074074074074076,0.36509059036701524,0.20161762017843543,0.2049668917049099,0.04763588555052278,0.0650392109071154,0.8064704807137417,-0.10248344585245495,0.03667012179424067,-0.006258400987517315
-0.5802469135802468,-0.012592592592592593,0.3617477212055751,0.20065261697332387,0.20364933360227466,0.04262158180836262,0.058192978180050536,0.8026104678932955,-0.10182466680113733,0.03281010897379444,-0.0055996219361997
-0.5802469135802468,-0.011111111111111112,0.35840485204413486,0.19968761376821226,0.20233177549963943,0.03760727806620223,0.051346745452985676,0.798750455072849,-0.10116588774981972,0.02895009615334798,-0.004940842884882085
-0.5802469135802468,-0.00962962962962963,0.35506198288269464,0.19872261056310064,0.20101421739700423,0.032592974324041846,0.04450051272592104,0.7948904422524026,-0.10050710869850212,0.025090083332901525,-0.004282063833564484
-0.5802469135802468,-0.00814814814814815,0.3517191137212545,0.19775760735798906,0.19969665929436897,0.02757867058188168,0.03765427999885618,0.7910304294319562,-0.09984832964718449,0.02123007051245518,-0.003623284782246855
-0.5802469135802468,-0.006666666666666668,0.34837624455981425,0.19679260415287744,0.19837910119173377,0.022564366839721295,0.03080804727179154,0.7871704166115098,-0.09918955059586688,0.017370057692008722,-0.002964505730929254
-0.5802469135802468,-0.005185185185185187,0.3450333753983741,0.19582760094776588,0.19706154308909854,0.01755006309756113,0.02396181454472668,0.7833104037910635,-0.09853077154454927,0.013510044871562488,-0.002305726679611639
-0.5802469135802468,-0.0037037037037037056,0.34169050623693387,0.19486259774265427,0.19574398498646334,0.012535759355400744,0.01711558181766204,0.7794503909706171,-0.09787199249323167,0.009650032051116031,-0.0016469476282940376
-0.5802469135802468,-0.0022222222222222227,0.33834763707549365,0.19389759453754266,0.1944264268838281,0.007521455613240358,0.01026934909059718,0.7755903781501706,-0.09721321344191405,0.005790019230669574,-0.0009881685769764226
-0.5802469135802468,-0.0007407407407407432,0.3350047679140535,0.19293259133243107,0.19310886878119285,0.0025071518710801932,0.003423116363532319,0.7717303653297243,-0.09655443439059642,0.0019300064102232284,-0.00032938952565879365
-0.5802469135802468,0.0007407407407407397,0.33166189875261326,0.19196758812731946,0.19179131067855765,-0.0025071518710801932,-0.00342311636353243,0.7678703525092778,-0.09589565533927882,-0.0019300064102232284,0.0003293895256588075
-0.5802469135802468,0.002222222222222219,0.3283190295911731,0.19100258492220787,0.19047375257592242,-0.007521455613240469,-0.01026934909059718,0.7640103396888315,-0.09523687628796121,-0.005790019230669574,0.0009881685769764226
-0.5802469135802468,0.003703703703703702,0.3249761604297329,0.19003758171709625,0.18915619447328721,-0.012535759355400855,-0.017115581817661818,0.760150326868385,-0.09457809723664361,-0.009650032051116031,0.0016469476282940237
-0.5802469135802468,0.005185185185185185,0.32163329126829265,0.18907257851198467,0.18783863637065198,-0.01755006309756102,-0.02396181454472668,0.7562903140479387,-0.09391931818532599,-0.013510044871562377,0.002305726679611639
-0.5802469135802468,0.0066666666666666645,0.3182904221068525,0.18810757530687308,0.18652107826801675,-0.022564366839721295,-0.030808047271791428,0.7524303012274923,-0.09326053913400838,-0.017370057692008722,0.002964505730929254
-0.5802469135802468,0.008148148148148147,0.31494755294541227,0.18714257210176147,0.18520352016538155,-0.02757867058188168,-0.03765427999885618,0.7485702884070459,-0.09260176008269078,-0.02123007051245518,0.003623284782246855
-0.5802469135802468,0.009629629629629627,0.3116046837839721,0.18617756889664988,0.1838859620627463,-0.032592974324041846,-0.04450051272592104,0.7447102755865995,-0.09194298103137315,-0.025090083332901525,0.004282063833564484
-0.5802469135802468,0.01111111111111111,0.3082618146225319,0.18521256569153827,0.1825684039601111,-0.03760727806620223,-0.05134674545298579,0.7408502627661531,-0.09128420198005555,-0.02895009615334798,0.004940842884882085
-0.5802469135802468,0.01259259259259259,0.30491894546109166,0.18424756248642668,0.18125084585747586,-0.04262158180836251,-0.058192978180050536,0.7369902499457067,-0.09062542292873793,-0.03281010897379433,0.0055996219361997
-0.5802469135802468,0.014074074074074069,0.3015760762996515,0.1832825592813151,0.17993328775484063,-0.04763588555052278,-0.0650392109071154,0.7331302371252604,-0.08996664387742032,-0.03667012179424067,0.006258400987517315
-0.5802469135802468,0.015555555555555555,0.2982332071382113,0.18231755607620348,0.17861572965220543,-0.05265018929268306,-0.07188544363418004,0.7292702243048139,-0.08930786482610271,-0.04053013461468713,0.006917180038834916
-0.5802469135802468,0.017037037037037035,0.2948903379767711,0.18135255287109187,0.17729817154957017,-0.057664493034843445,-0.078731676361245,0.7254102114843675,-0.08864908577478509,-0.04439014743513359,0.007575959090152545
-0.5802469135802468,0.018518518518518514,0.2915474688153309,0.18038754966598028,0.17598061344693497,-0.06267879677700372,-0.08557790908830964,0.7215501986639211,-0.08799030672346748,-0.04825016025557993,0.008234738141470146
-0.5802469135802468,0.02,0.28820459965389067,0.1794225464608687,0.17466305534429974,-0.067693100519164,-0.0924241418153744,0.7176901858434748,-0.08733152767214987,-0.05211017307602628,0.008893517192787762
-0.5555555555555556,-0.02,0.37493500979437144,0.2044594592816353,0.2089073739304353,0.06240251469155722,0.08551455716991163,0.8178378371265412,-0.10445368696521765,0.048037478207040185,-0.008228642100280015
-0.5555555555555556,-0.018518518518518517,0.37185340413059087,0.2035698763518753,0.20768831584150493,0.05778010619588625,0.07918014552769592,0.8142795054075012,-0.10384415792075247,0.04447914648800011,-0.007619113055814836
-0.5555555555555556,-0.017037037037037038,0.36877179846681024,0.20268029342211527,0.20646925775257455,0.05315769770021528,0.07284573388548021,0.8107211736884611,-0.10323462887628727,0.040920814768960034,-0.007009584011349643
-0.5555555555555556,-0.015555555555555555,0.36569019280302967,0.2017907104923553,0.20525019966364416,0.04853528920454453,0.0665113222432645,0.8071628419694212,-0.10262509983182208,0.03736248304992018,-0.00640005496688445
-0.5555555555555556,-0.014074074074074076,0.36260858713924904,0.2009011275625953,0.20403114157471383,0.04391288070887356,0.060176910601049016,0.8036045102503812,-0.10201557078735692,0.033804151330880106,-0.0057905259224192845
-0.5555555555555556,-0.012592592592592593,0.35952698147546847,0.20001154463283527,0.20281208348578345,0.03929047221320259,0.05384249895883331,0.8000461785313411,-0.10140604174289172,0.03024581961184003,-0.005180996877954092
-0.5555555555555556,-0.011111111111111112,0.3564453758116879,0.1991219617030753,0.20159302539685306,0.03466806371753184,0.0475080873166176,0.7964878468123012,-0.10079651269842653,0.026687487892800177,-0.004571467833488899
-0.5555555555555556,-0.00962962962962963,0.35336377014790726,0.1982323787733153,0.2003739673079227,0.030045655221860867,0.04117367567440189,0.7929295150932612,-0.10018698365396135,0.0231291561737601,-0.0039619387890237195
-0.5555555555555556,-0.00814814814814815,0.3502821644841267,0.19734279584355527,0.19915490921899232,0.025423246726189896,0.03483926403218618,0.7893711833742211,-0.09957745460949616,0.019570824454720026,-0.0033524097445585266
-0.5555555555555556,-0.006666666666666668,0.34720055882034606,0.1964532129137953,0.19793585113006193,0.020800838230519147,0.02850485238997047,0.7858128516551812,-0.09896792556503096,0.016012492735680173,-0.0027428807000933336
-0.5555555555555556,-0.005185185185185187,0.3441189531565655,0.1955636299840353,0.19671679304113154,0.016178429734848176,0.02217044074775476,0.7822545199361411,-0.09835839652056577,0.012454161016640097,-0.0021333516556281407
-0.5555555555555556,-0.0037037037037037056,0.34103734749278486,0.19467404705427527,0.1954977349522012,0.011556021239177205,0.015836029105539273,0.7786961882171011,-0.0977488674761006,0.008895829297600022,-0.0015238226111629755
-0.5555555555555556,-0.0022222222222222227,0.3379557418290043,0.19378446412451528,0.19427867686327083,0.0069336127435064565,0.009501617463323564,0.7751378564980611,-0.09713933843163541,0.005337497578560058,-0.0009142935666977825
-0.5555555555555556,-0.0007407407407407432,0.33487413616522366,0.19289488119475526,0.19305961877434044,0.0023112042478354855,0.0031672058211078546,0.771579524779021,-0.09652980938717022,0.0017791658595199822,-0.00030476452223258954
-0.5555555555555556,0.0007407407407407397,0.3317925305014431,0.19200529826499527,0.19184056068541008,-0.0023112042478353745,-0.0031672058211077436,0.7680211930599811,-0.09592028034270504,-0.0017791658595199822,0.00030476452223258954
-0.5555555555555556,0.002222222222222219,0.32871092483766245,0.19111571533523525,0.19062150259647972,-0.0069336127435064565,-0.009501617463323342,0.764462861340941,-0.09531075129823986,-0.005337497578560058,0.0009142935666977686
-0.5555555555555556,0.003703703703703702,0.3256293191738819,0.19022613240547526,0.18940244450754934,-0.011556021239177205,-0.015836029105539162,0.760904529621901,-0.09470122225377467,-0.008895829297600022,0.0015238226111629616
-0.5555555555555556,0.005185185185185185,0.32254771351010125,0.18933654947571524,0.18818338641861895,-0.016178429734848288,-0.02217044074775487,0.757346197902861,-0.09409169320930948,-0.012454161016640097,0.0021333516556281545
-0.5555555555555556,0.0066666666666666645,0.3194661078463207,0.18844696654595525,0.1869643283296886,-0.020800838230519036,-0.02850485238997047,0.753787866183821,-0.0934821641648443,-0.01601249273568006,0.0027428807000933336
-0.5555555555555556,0.008148148148148147,0.3163845021825401,0.18755738361619526,0.1857452702407582,-0.025423246726189896,-0.03483926403218618,0.750229534464781,-0.0928726351203791,-0.019570824454720026,0.0033524097445585266
-0.5555555555555556,0.009629629629629627,0.3133028965187595,0.18666780068643524,0.18452621215182782,-0.030045655221860867,-0.041173675674402,0.746671202745741,-0.09226310607591391,-0.0231291561737601,0.0039619387890237195
-0.5555555555555556,0.01111111111111111,0.3102212908549789,0.18577821775667525,0.18330715406289746,-0.03466806371753173,-0.0475080873166176,0.743112871026701,-0.09165357703144873,-0.026687487892800066,0.004571467833488899
-0.5555555555555556,0.01259259259259259,0.3071396851911983,0.18488863482691525,0.1820880959739671,-0.03929047221320259,-0.053842498958833196,0.739554539307661,-0.09104404798698355,-0.03024581961184003,0.005180996877954078
-0.5555555555555556,0.014074074074074069,0.3040580795274177,0.18399905189715524,0.18086903788503672,-0.04391288070887356,-0.060176910601048905,0.7359962075886209,-0.09043451894251836,-0.033804151330880106,0.005790525922419271
-0.5555555555555556,0.015555555555555555,0.3009764738636371,0.18310946896739524,0.17964997979610633,-0.04853528920454442,-0.06651132224326461,0.732437875869581,-0.08982498989805317,-0.03736248304992007,0.006400054966884464
-0.5555555555555556,0.017037037037037035,0.2978948681998565,0.18221988603763525,0.17843092170717598,-0.05315769770021528,-0.07284573388548021,0.728879544150541,-0.08921546085358799,-0.040920814768960034,0.007009584011349643
-0.5555555555555556,0.018518518518518514,0.29481326253607587,0.18133030310787523,0.1772118636182456,-0.05778010619588625,-0.07918014552769592,0.7253212124315009,-0.0886059318091228,-0.04447914648800011,0.007619113055814836
-0.5555555555555556,0.02,0.2917316568722953,0.18044072017811524,0.17599280552931523,-0.06240251469155711,-0.08551455716991152,0.721762880712461,-0.08799640276465762,-0.048037478207040074,0.008228642100280015
-0.5308641975308641,-0.02,0.3716836113770815,0.20352086140590278,0.20765658178053217,0.05752541706562231,0.07901525050989,0.8140834456236111,-0.10382829089026609,0.044283086704110075,-0.007603246025328456
-0.5308641975308641,-0.018518518518518517,0.3688428500405076,0.2027008042447155,0.20653017496196496,0.05326427506076126,0.07316226899063882,0.810803216978862,-0.10326508748098248,0.04100285805936099,-0.00704004261604485
-0.5308641975308641,-0.017037037037037038,0.36600208870393364,0.20188074708352832,0.20540376814339778,0.04900313305590043,0.06730928747138765,0.8075229883341133,-0.10270188407169889,0.03772262941461224,-0.006476839206761259
-0.5308641975308641,-0.015555555555555555,0.36316132736735973,0.2010606899223411,0.20427736132483063,0.0447419910510396,0.06145630595213669,0.8042427596893644,-0.10213868066241531,0.03444240076986338,-0.0059136357974776815
-0.5308641975308641,-0.014074074074074076,0.36032056603078577,0.20024063276115386,0.20315095450626344,0.040480849046178546,0.055603324432885515,0.8009625310446155,-0.10157547725313172,0.031162172125114407,-0.00535043238819409
